person_id,name,category
50050,Mid-Level,Experiences
51037,Backend,Specialties
51037,Consumer App,Domains
51037,Consumer Infrastructure,Domains
51037,Engineering,Function Types
51037,Frontend,Specialties
51037,HTML5/CSS3,Languages
51037,Javascript,Languages
51037,Junior,Experiences
51037,Lead,Experiences
51037,Mobile,Specialties
51037,Senior,Experiences
51037,UX/UI,Specialties
51252,Business Development,Function Types
51252,Jumper,Traits
51252,Junior,Experiences
51252,Senior,Experiences
51959,Apache Hadoop,Technologies
51959,Data,Function Types
51959,Does Not Manage,Team Management
51959,Early Stage (Seed Ð Series A),Company Stage
51959,Engineering,Function Types
51959,Enterprise App,Domains
51959,Late Stage (Series D Ð Public),Company Stage
51959,Lead,Experiences
51959,Machine Learning,Skills
51959,Manager,Experiences
51959,Mid Stage (Series B Ð Series C),Company Stage
51959,Non-Technical,Code Involvement
51959,Non-Technical,Languages
51959,Product Management,Function Types
51959,Senior,Experiences
52178,C/C++,Languages
52178,Engineering,Function Types
52178,Flash,Technologies
52178,Flex,Languages
52178,Java,Languages
52178,Javascript,Languages
52178,Lead,Experiences
52178,Likely to Move,Traits
52178,Mid-Level,Experiences
52178,Mobile,Specialties
52178,Objective-C,Languages
52178,PERL,Languages
52178,PHP,Languages
52178,Python,Languages
52178,Senior,Experiences
52178,Step-Up VP,Experiences
52536,Engineering,Function Types
52536,Enterprise App,Domains
52536,Enterprise Infrastructure,Domains
52536,Javascript,Languages
52536,Jumpy,Traits
52536,Junior,Experiences
52536,Mid-Level,Experiences
52536,Ruby,Languages
52536,Scala,Languages
52536,Senior,Experiences
52643,Consumer App,Domains
52643,Creative Design,Function Types
52643,Engineering,Function Types
52643,Enterprise App,Domains
52643,Enterprise Infrastructure,Domains
52643,Java,Languages
52643,Javascript,Languages
52643,Jumper,Traits
52643,Lead,Experiences
52643,Mobile,Specialties
52643,PERL,Languages
52643,PHP,Languages
52643,Product Management,Function Types
52643,UX/UI,Specialties
52643,Visual Design,Specialties
52705,C/C++,Languages
52705,Engineering,Function Types
52705,Java,Languages
52705,Mobile,Specialties
52705,PERL,Languages
52705,Senior,Experiences
52729,Engineering,Function Types
52729,Flash,Technologies
52729,Javascript,Languages
52729,Manager,Experiences
52729,PHP,Languages
53189,C/C++,Languages
53189,Engineering,Function Types
53189,Javascript,Languages
53189,Manager,Experiences
53189,Python,Languages
53189,Ruby,Languages
53189,Senior,Experiences
53275,Consumer App,Domains
53275,Consumer Infrastructure,Domains
53275,Engineering,Function Types
53275,Enterprise App,Domains
53275,Enterprise Infrastructure,Domains
53275,Java,Languages
53275,Javascript,Languages
53275,Junior,Experiences
53275,Lead,Experiences
53275,saas (software-as-a-service),Domains
53275,Spring,Technologies
53275,Up to 15,Team Management
53288,C/C++,Languages
53288,Engineering,Function Types
53288,Java,Languages
53288,Lead,Experiences
53288,Mid-Level,Experiences
53288,Python,Languages
53288,Scala,Languages
53288,Senior,Experiences
53300,Backend,Specialties
53300,C/C++,Languages
53300,Consumer App,Domains
53300,Engineering,Function Types
53300,Enterprise App,Domains
53300,Enterprise Infrastructure,Domains
53300,Java,Languages
53300,Javascript,Languages
53300,Mobile,Specialties
53300,Senior,Experiences
53321,AngularJS,Technologies
53321,Architect,Experiences
53321,Backbone.js,Technologies
53321,C/C++,Languages
53321,Ember.js,Technologies
53321,Engineering,Function Types
53321,Facebook React,Technologies
53321,Hopper,Traits
53321,HTML5/CSS3,Languages
53321,Java,Languages
53321,Javascript,Languages
53321,jQuery,Technologies
53321,Jumper,Traits
53321,Jumpy,Traits
53321,Lead,Experiences
53321,Likely to Move,Traits
53321,Manager,Experiences
53321,MongoDB,Technologies
53321,mustache,Technologies
53321,.NET,Technologies
53321,Node.js,Technologies
53321,PHP,Languages
53321,Ruby,Languages
53321,Senior,Experiences
53321,Spring,Technologies
53321,Step-Up VP,Experiences
53764,Engineering,Function Types
53764,Junior,Experiences
53764,Mid-Level,Experiences
54027,Apache Hadoop,Technologies
54027,Architect,Experiences
54027,Backend,Specialties
54027,Consumer App,Domains
54027,Consumer Infrastructure,Domains
54027,Data,Function Types
54027,Engineering,Function Types
54027,Enterprise App,Domains
54027,Enterprise Infrastructure,Domains
54027,Java,Languages
54027,Lead,Experiences
54027,Machine Learning,Skills
54027,Python,Languages
54027,Ruby,Languages
54027,Senior,Experiences
54135,Apache Hadoop,Technologies
54135,Architect,Experiences
54135,C/C++,Languages
54135,Engineering,Function Types
54135,HTML5/CSS3,Languages
54135,Lead,Experiences
54135,PERL,Languages
54160,Apache Hadoop,Technologies
54160,Architect,Experiences
54160,Backend,Specialties
54160,Data,Function Types
54160,Engineering,Function Types
54160,Java,Languages
54160,Lead,Experiences
54160,Manager,Experiences
54160,PERL,Languages
54160,Senior,Experiences
54551,Consumer App,Domains
54551,Consumer Infrastructure,Domains
54551,Engineering,Function Types
54551,Jumper,Traits
54551,Lead,Experiences
54551,Mid-Level,Experiences
54551,Senior,Experiences
54708,Architect,Experiences
54708,C/C++,Languages
54708,Engineering,Function Types
54708,Java,Languages
54708,Javascript,Languages
54708,Objective-C,Languages
54708,PHP,Languages
54853,Architect,Experiences
54853,Backend,Specialties
54853,C/C++,Languages
54853,Data Processing,Skills
54853,Engineering,Function Types
54853,Frontend,Specialties
54853,Java,Languages
54853,Lead,Experiences
54853,Manager,Experiences
54853,Mobile,Specialties
54853,PHP,Languages
54853,Senior,Experiences
55068,Architect,Experiences
55068,Engineering,Function Types
55068,Senior,Experiences
55124,Apache Hadoop,Technologies
55124,Backend,Specialties
55124,Engineering,Function Types
55124,Frontend,Specialties
55124,Javascript,Languages
55124,Junior,Experiences
55124,MongoDB,Technologies
55124,Node.js,Technologies
55124,Operations,Function Types
55124,PERL,Languages
55124,Python,Languages
55249,Apache Hadoop,Technologies
55249,C/C++,Languages
55249,Engineering,Function Types
55249,Flex,Languages
55249,Java,Languages
55249,Lead,Experiences
55249,Machine Learning,Skills
55249,Mid-Level,Experiences
55249,Python,Languages
55249,Senior,Experiences
55268,Engineering,Function Types
55268,Manager,Experiences
55351,Apache Hadoop,Technologies
55351,Architect,Experiences
55351,C/C++,Languages
55351,Data,Function Types
55351,Engineering,Function Types
55351,Flash,Technologies
55351,Flex,Languages
55351,Java,Languages
55351,Javascript,Languages
55351,Manager,Experiences
55351,Mobile,Specialties
55351,.NET,Technologies
55351,PERL,Languages
55351,PHP,Languages
55351,Python,Languages
55351,Redis,Technologies
55351,Ruby,Languages
55435,Engineering,Function Types
55435,Enterprise Infrastructure,Domains
55435,Java,Languages
55435,Javascript,Languages
55435,Lead,Experiences
55435,Mid-Level,Experiences
55435,Senior,Experiences
55920,Engineering,Function Types
55920,Enterprise App,Domains
55920,Enterprise Infrastructure,Domains
55920,Junior,Experiences
55920,Lead,Experiences
55920,Mid-Level,Experiences
56504,Apache Hadoop,Technologies
56504,C/C++,Languages
56504,Django,Technologies
56504,Engineering,Function Types
56504,Java,Languages
56504,Javascript,Languages
56504,Jumper,Traits
56504,Lead,Experiences
56504,Machine Learning,Skills
56504,Mid-Level,Experiences
56504,PERL,Languages
56504,Python,Languages
56504,Ruby,Languages
56504,Senior,Experiences
56622,Engineering,Function Types
56622,Enterprise Infrastructure,Domains
56622,Lead,Experiences
56622,Mid-Level,Experiences
56622,Senior,Experiences
57126,C/C++,Languages
57126,Engineering,Function Types
57126,Java,Languages
57126,Javascript,Languages
57126,Jumper,Traits
57126,Junior,Experiences
57126,Mid-Level,Experiences
57126,PERL,Languages
57126,PHP,Languages
57126,Python,Languages
57126,Senior,Experiences
57128,AngularJS,Technologies
57128,Architect,Experiences
57128,Backend,Specialties
57128,Consumer App,Domains
57128,Consumer Infrastructure,Domains
57128,Django,Technologies
57128,Elasticsearch,Technologies
57128,Engineering,Function Types
57128,Enterprise App,Domains
57128,Enterprise Infrastructure,Domains
57128,Facebook React,Technologies
57128,Facebook React Native,Technologies
57128,Frontend,Specialties
57128,HTML5/CSS3,Languages
57128,Java,Languages
57128,Javascript,Languages
57128,jQuery,Technologies
57128,Lead,Experiences
57128,Manager,Experiences
57128,MongoDB,Technologies
57128,MySQL,Technologies
57128,Node.js,Technologies
57128,Product Management,Function Types
57128,Python,Languages
57128,Senior,Experiences
57128,Step-Up VP,Experiences
57128,Swift,Languages
57128,Up to 100,Team Management
57448,Architect,Experiences
57448,Architectural Reviews,Code Involvement
57448,Backend,Specialties
57448,C/C++,Languages
57448,Code Reviews,Code Involvement
57448,Consumer Infrastructure,Domains
57448,Data,Function Types
57448,Early Stage (Seed Ð Series A),Company Stage
57448,Engineering,Function Types
57448,Enterprise Infrastructure,Domains
57448,Frontend,Specialties
57448,Late Stage (Series D Ð Public),Company Stage
57448,Lead,Experiences
57448,Machine Learning,Skills
57448,Manager,Experiences
57448,Mid Stage (Series B Ð Series C),Company Stage
57448,Python,Languages
57448,Still Codes,Code Involvement
57448,Up to 30,Team Management
57495,Apache Hadoop,Technologies
57495,Backend,Specialties
57495,Consumer Infrastructure,Domains
57495,Engineering,Function Types
57495,Frontend,Specialties
57495,HTML5/CSS3,Languages
57495,Java,Languages
57495,Junior,Experiences
57495,Mid-Level,Experiences
57495,Operations,Function Types
57495,Python,Languages
57544,Consumer App,Domains
57544,Engineering,Function Types
57544,Enterprise App,Domains
57544,Enterprise Infrastructure,Domains
57544,Sales,Function Types
57740,C/C++,Languages
57740,Consumer App,Domains
57740,Consumer Infrastructure,Domains
57740,Engineering,Function Types
57740,Enterprise Infrastructure,Domains
57740,Junior,Experiences
57740,Lead,Experiences
57740,Machine Learning,Skills
57740,Mid-Level,Experiences
57823,C/C++,Languages
57823,Engineering,Function Types
57823,Java,Languages
57823,Javascript,Languages
57823,Junior,Experiences
57823,Mid-Level,Experiences
57823,Python,Languages
57823,Senior,Experiences
57834,Consumer App,Domains
57834,Consumer Infrastructure,Domains
57834,Engineering,Function Types
57834,Enterprise App,Domains
57834,Enterprise Infrastructure,Domains
57834,Lead,Experiences
57834,Mid-Level,Experiences
57834,Mobile,Specialties
57834,Senior,Experiences
58238,Consumer App,Domains
58238,Engineering,Function Types
58238,Enterprise App,Domains
58238,Enterprise Infrastructure,Domains
58238,Jumper,Traits
58238,Lead,Experiences
58238,Machine Learning,Skills
58238,Senior,Experiences
58285,Apache Struts,Technologies
58285,C#,Languages
58285,C/C++,Languages
58285,Consumer App,Domains
58285,Consumer Infrastructure,Domains
58285,Engineering,Function Types
58285,Enterprise App,Domains
58285,Enterprise Infrastructure,Domains
58285,Flash,Technologies
58285,Hibernate,Technologies
58285,Java,Languages
58285,Javascript,Languages
58285,Lead,Experiences
58285,Mobile,Specialties
58285,MongoDB,Technologies
58285,Node.js,Technologies
58285,PERL,Languages
58285,PHP,Languages
58285,Ruby,Languages
58285,Scala,Languages
58285,Senior,Experiences
58285,Spring,Technologies
58331,Apache Struts,Technologies
58331,Engineering,Function Types
58331,Hibernate,Technologies
58331,Java,Languages
58331,Jumper,Traits
58331,Manager,Experiences
58331,Senior,Experiences
58331,Spring,Technologies
58343,Apache Struts,Technologies
58343,Backend,Specialties
58343,C/C++,Languages
58343,Consumer App,Domains
58343,Consumer Infrastructure,Domains
58343,Data,Function Types
58343,Data Science,Specialties
58343,Engineering,Function Types
58343,Enterprise Infrastructure,Domains
58343,Frontend,Specialties
58343,Go,Languages
58343,Hopper,Traits
58343,HTML5/CSS3,Languages
58343,Java,Languages
58343,Javascript,Languages
58343,Jumpy,Traits
58343,Lead,Experiences
58343,Performance,Skills
58343,PHP,Languages
58343,Python,Languages
58343,Senior,Experiences
58343,Statistics,Skills
58364,Engineering,Function Types
58364,Java,Languages
58364,Jumper,Traits
58364,Jumpy,Traits
58364,Lead,Experiences
58364,Mid-Level,Experiences
58364,Mobile,Specialties
58364,PERL,Languages
58364,Senior,Experiences
58386,Consulting,Function Types
58386,Engineering,Function Types
58386,Frontend,Specialties
58386,HTML5/CSS3,Languages
58386,Javascript,Languages
58386,Lead,Experiences
58386,Mid-Level,Experiences
58386,Senior,Experiences
58386,UX/UI,Specialties
58402,Engineering,Function Types
58402,Lead,Experiences
58402,Mobile,Specialties
58402,Objective-C,Languages
58487,Apache Hadoop,Technologies
58487,C/C++,Languages
58487,Data,Function Types
58487,Engineering,Function Types
58487,Java,Languages
58487,Lead,Experiences
58487,Python,Languages
58487,Senior,Experiences
58644,Analytics/Data,Industry
58644,Architect,Experiences
58644,Backend,Specialties
58644,C/C++,Languages
58644,CXO,Experiences
58644,Data,Function Types
58644,Data Engineering,Specialties
58644,Data Science,Specialties
58644,DevOps,Specialties
58644,DevOps & Infrastructure,Industry
58644,Docker,Technologies
58644,Early Stage (Seed Ð Series A),Company Stage
58644,Engineering,Function Types
58644,IBM DB2,Technologies
58644,Java,Languages
58644,Javascript,Languages
58644,Jumper,Traits
58644,Late Stage (Series D Ð Public),Company Stage
58644,Lead,Experiences
58644,Likely to Move,Traits
58644,Mid Stage (Series B Ð Series C),Company Stage
58644,MySQL,Technologies
58644,Operations,Function Types
58644,PHP,Languages
58644,Python,Languages
58644,Ruby,Languages
58644,Shell,Languages
58644,Software Systems,Specialties
58644,SQL,Languages
58644,XML,Languages
58807,Architect,Experiences
58807,C/C++,Languages
58807,Engineering,Function Types
58807,Hibernate,Technologies
58807,HTML5/CSS3,Languages
58807,Java,Languages
58807,Javascript,Languages
58807,Lead,Experiences
58807,Likely to Move,Traits
58807,Manager,Experiences
